name,transfer_fee,days_left_on_contract,age,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,has_advanced_stats,position_Attack,position_Defender,position_Goalkeeper,position_Midfield,to_club_name_encoded,transfer_fee_log
Genki Haraguchi,1000000.0,365.0,31,178.0,0,0,1.85,5.550000000000001,6.744,1.8367346938775508,2156.0,0.0,0.0,0.0,0.0,0.0,2022,VfB Stuttgart,30.0,1755.0,2.0,6.0,8.0,2.0,0.0,2.1,2.1,40.0,67.0,0.1,0.31,37.0,20.0,31.3,3.0,22.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,546.0,72.3,1767.0,80.4,76.4,54.7,25.0,39.0,11.0,25.0,21.0,61.9,38.1,40.0,14.0,7.0,14.0,2.0,29.0,20.7,0.31,0.07,0.33,38.5,2.36,0.26,0.0,1,False,False,False,True,3132500.0,13.815511557963774
Gil Dias,1000000.0,1794.0,26,186.0,1,1,0.872,0.872,4.957,1.555851063829787,752.0,0.0,2.616,5.232,1.4841437632135306,2365.0,2022,VfB Stuttgart,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,3132500.0,13.815511557963774
Abdelhamid Sabiri,2500000.0,1429.0,26,186.0,0,1,2.802,1.868,2.802,2.219730941704036,892.0,0.0,0.0,0.0,0.0,0.0,2022,Fiorentina,14.0,893.0,3.0,2.0,5.0,3.0,0.0,1.4,1.4,13.0,35.0,0.3,0.2,34.0,18.0,28.0,2.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,346.0,74.9,1155.0,84.8,81.0,63.6,13.0,28.0,5.0,5.0,30.0,56.7,43.3,13.0,14.0,4.0,18.0,3.0,16.0,56.3,0.91,0.19,0.33,50.0,2.82,0.5,0.0,1,False,False,False,True,10061500.0,14.731801689838349
Simon Graves,1400000.0,1064.0,23,191.0,0,0,0.0,0.85,1.7,1.346456692913386,1270.0,0.0,0.0,4.593999999999999,0.974025974025974,1848.0,2022,Palermo,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,1970000.0,14.151983508870947
Yasin Ayari,4000000.0,1794.0,19,172.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Brighton,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,12130952.38095238,15.201805169084134
Enock Agyei,350000.0,1794.0,17,172.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Burnley,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,7826923.076923077,12.765691290604371
João Gomes,18700000.0,2890.0,21,176.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Wolves,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,15817217.391304348,16.74403413530075
Anthony Gordon,45600000.0,365.0,21,183.0,0,1,4.0,2.597,6.597,2.422145328719723,2601.0,0.0,0.597,0.0,1.6564417177914113,163.0,2022,Newcastle,35.0,2285.0,4.0,2.0,6.0,4.0,0.0,3.5,3.5,74.0,51.0,0.16,0.08,54.0,32.0,35.6,3.0,46.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,743.0,64.9,1929.0,77.9,67.4,30.4,35.0,27.0,21.0,21.0,80.0,47.5,52.5,74.0,53.0,31.0,37.0,4.0,44.0,40.9,0.71,0.09,0.22,30.9,3.03,0.2,0.0,1,True,False,False,False,26888235.29411765,17.63541829641444
Malo Gusto,30000000.0,2890.0,19,178.0,0,1,0.0,4.293,4.293,1.8193548387096772,2325.0,0.0,0.0,0.0,45.0,2.0,2022,Chelsea,30.0,1884.0,0.0,4.0,4.0,0.0,0.0,0.6,0.6,70.0,87.0,0.0,0.19,55.0,35.0,60.0,6.0,15.0,33.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,1503.0,85.8,5460.0,90.1,89.6,57.1,25.0,65.0,24.0,57.0,34.0,55.9,44.1,70.0,61.0,13.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,48.5,2.2,0.29,0.0,1,False,True,False,False,46367241.37931035,17.216707972959764
Josip Brekalo,1700000.0,1064.0,24,175.0,0,1,7.135000000000001,2.793,4.67,1.4285714285714284,2457.0,6.4750000000000005,3.372,7.997,1.587457128858403,2041.0,2022,Fiorentina,32.0,2286.0,7.0,2.0,9.0,7.0,0.0,4.3,4.3,78.0,105.0,0.28,0.08,9.0,5.0,14.3,1.0,15.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,1166.0,71.6,3308.0,83.4,74.9,57.2,62.0,65.0,35.0,10.0,70.0,57.1,42.9,78.0,52.0,20.0,37.0,7.0,44.0,38.6,0.67,0.16,0.41,35.4,4.8,0.35,0.0,1,True,False,False,False,10101500.0,14.346139397261565
Aïssa Laïdouni,2600000.0,2160.0,26,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Union Berlin,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,3800000.0,14.77102238760702
Hamza Rafia,234000.0,1429.0,23,181.0,0,0,0.0,0.0,0.0,0.0,0.0,0.597,0.0,0.0,4.186046511627907,43.0,2022,Pescara,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,350000.0,12.36308066783498
Antoine Semenyo,10250000.0,2525.0,22,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Bournemouth,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,13959333.333333334,16.142788361109663
Julien Duranville,8500000.0,365.0,16,173.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Bor. Dortmund,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,21450000.0,15.955576839107596
Gustavo Puerta,2000000.0,1064.0,19,173.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,B. Leverkusen,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,10536111.111111112,14.508658238524095
Diego Mariño,80000.0,365.0,32,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,UD Almería,25.846153846153847,2317.3076923076924,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0015384615384615385,0.9230769230769231,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153847,1.6153846153846154,37.666666666666664,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128205,98.95128205128206,98.33333333333333,44.743589743589745,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.0,0.02564102564102564,2.5641025641025643,0.0007692307692307692,0.0,0.0,73.09487179487179,0.16153846153846155,0.03769230769230769,5.21025641025641,0,False,False,True,False,5136956.521739131,11.289794413577894
John Brooks,300000.0,1429.0,29,194.0,1,0,0.925,0.925,9.847,1.6427640156453716,3068.0,1.85,0.0,11.697,1.1167002012072431,2982.0,2022,TSG Hoffenheim,31.0,2615.0,1.0,1.0,2.0,1.0,0.0,0.7,0.7,22.0,130.0,0.03,0.03,47.0,25.0,60.0,19.0,14.0,41.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,1736.0,83.1,11427.0,88.5,91.3,60.1,7.0,101.0,8.0,217.0,13.0,69.2,30.8,22.0,17.0,2.0,5.0,1.0,11.0,9.1,0.03,0.09,1.0,64.4,0.69,0.0,0.0,1,False,True,False,False,7227777.777777778,12.611541086966115
Roger Martí,2000000.0,1429.0,31,179.0,0,1,6.496,3.712,5.5680000000000005,2.538141470180305,2163.0,12.33,3.712,2.7840000000000003,2.062193126022913,2444.0,2022,Cádiz CF,29.0,2115.0,7.0,3.0,10.0,6.0,1.0,8.4,6.1,24.0,50.0,0.3,0.13,23.0,14.0,26.7,0.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,462.0,67.7,1057.0,79.2,69.0,48.6,23.0,23.0,15.0,9.0,28.0,50.0,50.0,24.0,17.0,9.0,23.0,7.0,46.0,37.0,0.72,0.13,0.35,34.9,1.66,0.21,0.0,1,True,False,False,False,1692307.6923076923,14.508658238524095
James Bree,850000.0,1429.0,25,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Southampton,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,13238823.529411765,13.652992804936396
Mikael Egill Ellertsson,1500000.0,1064.0,20,182.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Venezia,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,2071111.111111111,14.220976332738882
Daniel Bentley,57000.0,1794.0,29,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Wolves,25.846153846153847,2317.3076923076924,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0015384615384615385,0.9230769230769231,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153847,1.6153846153846154,37.666666666666664,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128205,98.95128205128206,98.33333333333333,44.743589743589745,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.0,0.02564102564102564,2.5641025641025643,0.0007692307692307692,0.0,0.0,73.09487179487179,0.16153846153846155,0.03769230769230769,5.21025641025641,0,False,False,True,False,16627782.608695652,10.950824090522445
Lyle Foster,11000000.0,2160.0,22,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.411764705882353,170.0,2022,Burnley,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,7417307.692307692,16.213405921671733
Nicolas Cozza,500000.0,1064.0,23,178.0,1,1,1.848,1.848,6.468,1.8473172488296723,2777.0,0.0,0.0,0.924,2.1615720524017465,1374.0,2022,VfL Wolfsburg,34.0,2770.0,2.0,2.0,4.0,2.0,0.0,1.6,1.6,47.0,78.0,0.06,0.06,80.0,47.0,53.8,19.0,16.0,38.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,1377.0,81.0,7047.0,86.1,87.1,58.3,11.0,47.0,9.0,163.0,33.0,54.5,45.5,47.0,31.0,6.0,14.0,2.0,6.0,50.0,0.1,0.33,0.67,53.3,1.04,0.16,0.0,1,False,True,False,False,8225200.0,13.122365377402328
Ludovic Ajorque,6000000.0,1064.0,28,196.0,1,1,11.088,7.392,11.088,1.3447521865889212,2744.0,14.784,3.696,8.316,1.5141318977119786,2972.0,2022,1.FSV Mainz 05,36.0,2738.0,12.0,8.0,20.0,9.0,3.0,10.6,8.3,21.0,69.0,0.39,0.26,36.0,25.0,17.5,3.0,25.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,906.0,72.1,1389.0,76.3,72.0,70.5,46.0,30.0,23.0,37.0,27.0,51.9,48.1,21.0,22.0,9.0,36.0,12.0,56.0,42.9,0.79,0.16,0.38,55.5,2.76,0.33,0.0,1,True,False,False,False,2900000.0,15.607270193858982
Jakub Kiwior,19500000.0,2160.0,22,189.0,1,0,0.0,0.0,6.798,1.715542521994135,2728.0,0.0,0.0,0.0,0.0,0.0,2022,Arsenal,22.0,1964.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5.0,48.0,0.0,0.0,50.0,27.0,45.6,15.0,23.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,695.0,77.6,2898.0,82.2,83.2,65.2,8.0,40.0,3.0,94.0,14.0,64.3,35.7,5.0,3.0,1.0,9.0,0.0,8.0,50.0,0.18,0.0,0.0,47.5,0.69,0.05,0.0,1,False,True,False,False,30947619.04761905,16.785925074816024
Jhon Durán,16640000.0,2160.0,19,185.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Aston Villa,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,22139473.684210528,16.627320053453488
Máximo Perrone,11000000.0,1064.0,19,177.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Man City,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,43962500.0,16.213405921671733
Craig Dawson,3750000.0,1064.0,32,188.0,0,1,3.194,2.0,9.582,1.2569832402234635,3938.0,3.597,0.0,7.596999999999999,1.0955056179775282,2136.0,2022,Wolves,34.0,2754.0,2.0,2.0,4.0,2.0,0.0,3.0,3.0,4.0,54.0,0.07,0.07,29.0,17.0,56.0,52.0,7.0,29.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,1285.0,80.5,7575.0,91.1,89.4,55.1,4.0,85.0,0.0,273.0,4.0,100.0,0.0,4.0,4.0,0.0,5.0,2.0,25.0,20.0,0.16,0.08,0.4,62.8,0.59,0.16,0.0,1,False,True,False,False,16467217.391304348,15.137266664613225
