name,transfer_fee,days_left_on_contract,age,height_in_cm,is_left_footed,is_tier1_nation,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,season,to_club_name,Matches Played,Avg Mins per Match,Assists,Goals & Assists,Progressive Passes,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Passes blocked,Interceptions,Clearances,Errors made,Saves %,% Clean sheets,% Penalty saves,Passes Completed,Pass completion %,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries final 3rd,carries penalty area,Possessions lost,Total Shots,% Shots on target,Shots p 90,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,has_advanced_stats,to_club_name_encoded,transfer_fee_log,age_squared
Steven Benda,870000.0,-0.3333333333333333,-0.16666666666666666,0.18181818181818182,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5311912400598314,13.676249640055394,-0.16346153846153846
Kauã Santos,1600000.0,1.0009132420091325,-1.0,1.2727272727272727,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,E. Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-4.264509516748884,14.285514812209815,-0.8846153846153846
Djordje Petrovic,16000000.0,-0.6666666666666666,-0.3333333333333333,-0.18181818181818182,0,0,0.0,-0.1543596161869003,0.3738024594777663,-0.021052631578947368,0.0,-0.10219977745442095,-0.6716008771929826,2023,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.018459484654338,16.588099342704055,-0.32051282051282054
Daniel Peretz,5000000.0,0.33424657534246577,-0.5,-0.18181818181818182,0,0,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Bayern Munich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.170330754286484,15.424948670398354,-0.47115384615384615
Maduka Okoye,6000000.0,0.33424657534246577,-0.3333333333333333,1.2727272727272727,0,0,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,0.8751176923735342,0.2641601939871706,2023,Udinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3497928139685421,15.607270193858982,-0.32051282051282054
Dani Cárdenas,1300000.0,0.0,0.0,-0.9090909090909091,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,0.6921167508345462,0.6524122807017543,2023,Rayo Vallecano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.077875591662238,0.0
Matej Kovar,5000000.0,0.0,-0.5,0.9090909090909091,0,0,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,B. Leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.424948670398354,-0.47115384615384615
Oliver Christensen,3800000.0,0.33424657534246577,-0.3333333333333333,-0.18181818181818182,0,0,0.0,0.30871923237380067,0.9851246675151623,0.9263157894736842,0.0,-0.10219977745442095,0.47971491228070157,2023,Fiorentina,7.153846153846153,652.6923076923076,-1.0,-1.0,3.333333333333333,-1.0,0.07692307692307687,-0.5384615384615384,-36.54102564102564,-1.0,-0.8205128205128205,11.153846153846153,0.3846153846153846,-8.648717948717945,-12.135897435897435,1.892307692307691,178.974358974359,-4.146153846153851,4.216494845360939,-0.3333333333333286,-3.643589743589743,-0.717948717948718,-2.333333333333334,-0.6410256410256411,7.176470588235294,1.3913043478260871,37.99999999999999,-1.0,-1.0,6.800000000000001,-1.0,-1.0,-1.0,-6.713324360699903,0.048461538461538445,-0.33898305084745767,1.5897435897435894,1,0.0,15.150511887854474,-0.32051282051282054
Matt Turner,8150000.0,-0.6666666666666666,0.5,0.0,0,0,0.0,0.24413850646641636,-0.14959072305593454,0.09473684210526316,0.0,-0.10219977745442095,-0.6716008771929826,2023,Nottm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5211687405653649,15.913528607916424,0.5288461538461539
Yann Sommer,6900000.0,-0.3333333333333333,1.5,-1.4545454545454546,0,0,0.0,1.3793909052982896,0.34122718934580487,0.9519298245614035,0.925,0.8939484721390053,0.5451671612628964,2023,Inter,-15.846153846153847,-1417.3076923076924,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,-0.5384615384615384,63.45897435897436,-1.0,-0.8205128205128205,-2.8461538461538467,-1.6153846153846154,10.051282051282058,8.764102564102565,-14.807692307692308,-99.025641025641,13.953846153846158,1.0,-0.13333333333332575,3.2564102564102555,-0.717948717948718,-10.333333333333334,-0.6410256410256411,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-76.73485868102337,0.038461538461538464,-1.6610169491525424,-2.1102564102564103,1,0.0,15.747032114495013,1.7596153846153846
Robert Sánchez,23000000.0,1.0009132420091325,0.0,1.0909090909090908,0,1,0.0,1.1457655402586568,0.34387200793749223,0.7368421052631579,0.0,1.780878199092699,0.14643928901200368,2023,Chelsea,-2.8461538461538467,-247.30769230769238,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,-0.5384615384615384,-36.54102564102564,-1.0,2.1794871794871797,-1.8461538461538467,0.3846153846153846,-3.748717948717939,4.864102564102566,1.892307692307691,5.974358974359006,9.353846153846149,2.2061855670103454,-1.433333333333323,-3.643589743589743,-0.717948717948718,-4.333333333333334,-0.6410256410256411,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.244952893674476,-0.07153846153846155,-1.6610169491525424,2.18974358974359,1,2.693861193433165,16.951004817371683,0.0
Thomas Kaminski,2900000.0,-0.971689497716895,0.8333333333333334,-0.18181818181818182,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Luton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.88022163978423,0.9134615384615384
Wladimiro Falcone,4000000.0,0.33424657534246577,0.3333333333333333,0.7272727272727273,0,1,0.0,0.7808093450146016,0.2781296443053327,1.0842105263157895,0.0,0.21758110074467177,0.529772120518688,2023,Lecce,12.153846153846153,1102.6923076923076,-1.0,-1.0,-1.0,-1.0,1.0769230769230769,-0.5384615384615384,63.45897435897436,-1.0,1.1794871794871795,10.153846153846153,1.3846153846153846,3.751282051282061,-5.435897435897434,1.892307692307691,-1.0256410256409936,-16.746153846153845,4.216494845360939,-2.2333333333333343,-10.643589743589743,2.282051282051282,0.6666666666666661,1.358974358974359,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.232839838492687,-0.001538461538461544,-1.6610169491525424,-0.9102564102564106,1,0.0,15.201805169084134,0.34615384615384615
Aarón Escandell,400000.0,-0.3333333333333333,0.3333333333333333,-1.2727272727272727,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,0.15886330565779336,0.26835024250691514,2023,UD Las Palmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.899222326086994,0.34615384615384615
Elia Caprile,7000000.0,-0.6666666666666666,-0.6666666666666666,0.0,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Napoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.76142084987672,-0.6153846153846154
André Onana,50200000.0,0.33424657534246577,0.16666666666666666,-0.18181818181818182,0,0,0.0,2.2880267000417187,0.039890859481582504,1.2105263157894737,0.0,0.10219977745442095,0.15734649122807035,2023,Man Utd,-1.8461538461538467,-157.30769230769238,-1.0,-1.0,3.333333333333333,-1.0,-0.9230769230769231,-0.5384615384615384,-36.54102564102564,-1.0,-0.8205128205128205,-5.846153846153847,-1.6153846153846154,3.551282051282058,12.064102564102562,-14.807692307692308,238.974358974359,13.353846153846149,4.216494845360939,-0.3333333333333286,9.956410256410258,2.282051282051282,1.666666666666666,0.3589743589743589,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.244952893674476,0.16846153846153847,-1.6610169491525424,0.08974358974358942,1,1.1188474811207367,17.731525604582277,0.16987179487179488
James Trafford,17300000.0,0.0,-0.8333333333333334,1.0909090909090908,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20503882911000867,16.666217117271472,-0.7532051282051282
Mads Hermansen,7700000.0,0.33424657534246577,-0.5,-0.7272727272727273,0,0,0.0,0.4704213600333751,0.5179012154285004,0.5157894736842106,0.0,0.7275528545750235,0.24122807017543862,2023,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.856731016694035,-0.47115384615384615
Simone Scuffet,2000000.0,-0.6666666666666666,0.16666666666666666,0.36363636363636365,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Cagliari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.508658238524095,0.16987179487179488
Daniele Sommariva,100000.0,-0.6666666666666666,0.0,-1.0909090909090908,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.4265549228152112,11.51293546492023,0.0
Bart Verbruggen,20000000.0,0.33424657534246577,-0.8333333333333334,0.5454545454545454,0,1,0.0,1.0244472256987902,0.2619096834649358,0.4105263157894737,0.0,-0.10219977745442095,-0.6716008771929826,2023,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.811242881518265,-0.7532051282051282
Alessio Cragno,3600000.0,-0.6666666666666666,0.5,-1.2727272727272727,0,1,0.0,-0.1543596161869003,0.9700731737566661,-0.031578947368421054,0.0,0.21758110074467177,0.5564692982456141,2023,Monza,-24.846153846153847,-2227.3076923076924,-1.0,-1.0,-1.0,-1.0,-0.9230769230769231,-0.5384615384615384,-36.54102564102564,-1.0,-0.8205128205128205,-10.846153846153847,-1.6153846153846154,-29.948717948717942,-21.235897435897435,-14.807692307692308,-569.025641025641,25.553846153846152,4.216494845360939,1.6666666666666714,21.95641025641026,-0.717948717948718,-15.333333333333334,-0.6410256410256411,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-76.73485868102337,-0.16153846153846155,-1.6610169491525424,-5.21025641025641,1,-0.3572151667375795,15.096444681204078,0.5288461538461539
Marius Müller,350000.0,-0.971689497716895,0.6666666666666666,0.18181818181818182,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,-0.10219977745442095,-0.6716008771929826,2023,FC Schalke 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.765691290604371,0.717948717948718
Mark Flekken,13000000.0,0.0,0.6666666666666666,0.7272727272727273,0,1,0.0,2.1511889862327913,0.2861155897308693,1.2736842105263158,0.0,1.5834973893691688,0.19035766961651918,2023,Brentford,8.153846153846153,742.6923076923076,-1.0,-1.0,-1.0,-1.0,-0.9230769230769231,-0.5384615384615384,-36.54102564102564,4.571428571428571,-0.8205128205128205,-1.8461538461538467,3.3846153846153846,4.051282051282058,16.964102564102568,-14.807692307692308,436.974358974359,2.553846153846152,-12.268041237113911,0.06666666666667709,7.056410256410253,3.282051282051282,42.666666666666664,2.358974358974359,11.76470588235294,4.782608695652174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.244952893674476,0.12846153846153843,-0.33898305084745767,2.18974358974359,1,0.20503882911000232,16.380459992348886,0.717948717948718
Florian Müller,1500000.0,-0.971689497716895,0.0,-0.18181818181818182,1,1,0.0,0.0,0.6255612055066351,0.47368421052631576,0.0,0.5311991782932466,0.5257675438596493,2023,SC Freiburg,-6.846153846153847,-607.3076923076924,-1.0,-1.0,3.333333333333333,-1.0,-0.9230769230769231,-0.5384615384615384,-36.54102564102564,-1.0,-0.8205128205128205,-3.8461538461538467,2.3846153846153846,-7.84871794871794,-15.935897435897434,-14.807692307692308,-1.0256410256409936,13.453846153846158,1.0,0.06666666666667709,11.456410256410258,1.282051282051282,-8.333333333333334,0.3589743589743589,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.244952893674476,0.048461538461538445,-1.6610169491525424,-2.9102564102564106,1,0.0,14.220976332738882,0.0
Guglielmo Vicario,18500000.0,0.33424657534246577,0.16666666666666666,0.5454545454545454,0,1,0.0,0.9366708385481853,0.3166393166212769,0.8610526315789474,0.0,1.0170332962424036,0.6037027665317143,2023,Tottenham,5.153846153846153,465.6923076923076,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.46153846153846156,13.45897435897436,-1.0,-0.8205128205128205,4.153846153846153,0.3846153846153846,3.951282051282064,1.3641025641025664,5.192307692307692,324.974358974359,4.353846153846149,1.8041237113402493,0.06666666666667709,-0.44358974358974734,-0.717948717948718,3.666666666666666,-0.6410256410256411,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.138627187079464,0.028461538461538455,-1.6610169491525424,0.38974358974358925,1,0.0,16.733281344102608,0.16987179487179488
Josep Martínez,3500000.0,0.6675799086757991,-0.16666666666666666,0.0,0,1,0.0,-0.1543596161869003,-0.5802306833684733,-0.15789473684210525,0.0,0.10219977745442095,0.01918859649122808,2023,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.5465867819627483,15.068273812173887,-0.16346153846153846
