name,transfer_fee,days_left_on_contract,age,position,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,has_advanced_stats
Jesse Joronen,1250000.0,1064.0,29,Goalkeeper,197.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Venezia,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Alberto Paleari,1300000.0,1429.0,30,Goalkeeper,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,1.5180722891566265,415.0,2022,Benevento,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Nick Pope,11500000.0,1429.0,30,Goalkeeper,198.0,0,1,0.0,0.0,9.0,1.3243243243243243,3330.0,0.0,0.0,11.0,1.15625,2880.0,2022,Newcastle,36.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,3.0,47.0,1.31,119.0,74.5,9.0,25.0,0.0,556.0,1088.0,51.1,21499.0,87.5,95.6,43.5,2.0,49.0,3.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.22,0.0,7.6,1
Lorenzo Montipò,1100000.0,1429.0,26,Goalkeeper,191.0,0,1,0.0,0.0,3.736,1.4705882352941178,3060.0,0.0,0.0,6.538,2.0,3330.0,2022,Hellas Verona,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,50.0,1.47,88.0,65.0,4.0,11.8,33.3,539.0,973.0,55.4,14461.0,100.0,97.0,38.6,0.0,22.0,0.0,882.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,0.09,0.0,4.2,1
Guglielmo Vicario,8500000.0,2160.0,26,Goalkeeper,194.0,0,1,0.0,0.0,6.538,1.8461538461538465,3510.0,0.0,0.597,1.531,1.4285714285714284,630.0,2022,FC Empoli,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,21.0,1.0,70.0,1.84,150.0,69.9,7.0,18.4,28.6,1042.0,1325.0,78.6,19334.0,100.0,98.9,47.3,1.0,6.0,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.18,0.03,5.8,1
Michele Di Gregorio,6000000.0,2525.0,25,Goalkeeper,187.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Monza,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Samuele Perisan,650000.0,1064.0,25,Goalkeeper,192.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,FC Empoli,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Matt Turner,5900000.0,1064.0,28,Goalkeeper,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Arsenal,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Gavin Bazunu,14000000.0,1064.0,20,Goalkeeper,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,Southampton,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Matz Sels,8000000.0,1429.0,31,Goalkeeper,188.0,0,1,0.0,0.0,5.5440000000000005,1.5526315789473684,3420.0,0.0,0.0,12.012,1.162162162162162,3330.0,2023,Nottm Forest,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,100.0,0.0,0.0,4.0,23.0,0.0,59.0,1.55,115.0,71.8,6.0,15.8,0.0,636.0,973.0,65.4,14417.0,98.4,97.8,42.2,1.0,17.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.11,0.0,6.2,1
Joe Gauci,1500000.0,1795.0,23,Goalkeeper,194.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Aston Villa,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Marc Martínez,150000.0,699.0,33,Goalkeeper,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Granada CF,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Franz Stolz,250000.0,1429.0,22,Goalkeeper,193.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Genoa,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Ivo Grbic,2500000.0,699.0,27,Goalkeeper,195.0,0,1,0.0,0.0,0.928,1.4243323442136495,1011.0,0.0,0.0,3.639,1.1851851851851851,2430.0,2023,Sheff Utd,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Hákon Rafn Valdimarsson,3000000.0,1795.0,22,Goalkeeper,195.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Brentford,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Horațiu Moldovan,800000.0,699.0,25,Goalkeeper,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Atlético Madrid,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Ivor Pandur,2000000.0,1429.0,23,Goalkeeper,187.0,0,1,0.0,0.0,5.964,1.6774193548387095,2790.0,0.0,0.0,0.597,2.0,450.0,2023,Hull City,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Odysseas Vlachodimos,4900000.0,365.0,29,Goalkeeper,191.0,0,0,0.0,0.0,21.297,0.7454228421970357,4588.0,0.0,0.0,12.624,1.115267711012392,4277.0,2023,Nottm Forest,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Altay Bayındır,5000000.0,1429.0,25,Goalkeeper,198.0,0,0,0.0,0.0,10.527,1.1186440677966103,3540.0,0.0,0.838,8.977,0.9722222222222222,2592.0,2023,Man Utd,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Christos Mandas,1300000.0,2160.0,22,Goalkeeper,189.0,0,0,0.0,0.0,5.754,1.2000000000000002,1800.0,0.0,0.0,0.0,0.0,0.0,2023,Lazio,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Dean Henderson,17500000.0,1795.0,26,Goalkeeper,188.0,0,1,0.0,0.0,6.0,1.8669920683343504,1639.0,0.0,0.0,0.0,4.787234042553192,188.0,2023,Crystal Palace,18.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,31.0,1.72,52.0,65.9,6.0,33.3,50.0,425.0,671.0,63.3,8838.0,100.0,98.9,39.8,0.0,11.0,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,6.9,1
Steven Benda,870000.0,1064.0,25,Goalkeeper,192.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Fulham,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Kauã Santos,1600000.0,2525.0,20,Goalkeeper,198.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,E. Frankfurt,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Djordje Petrovic,16000000.0,699.0,24,Goalkeeper,190.0,0,0,0.0,0.0,0.0,1.3846153846153846,390.0,0.0,0.0,0.0,0.0,0.0,2023,Chelsea,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Daniel Peretz,5000000.0,1795.0,23,Goalkeeper,190.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Bayern Munich,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Maduka Okoye,6000000.0,1795.0,24,Goalkeeper,198.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709,1.354625550660793,2724.0,2023,Udinese,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
Dani Cárdenas,1300000.0,1429.0,26,Goalkeeper,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.640000000000001,1.9166666666666663,2160.0,2023,Rayo Vallecano,25.846153846153847,2317.3076923076924,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0015384615384615,0.9230769230769232,0.5384615384615384,36.54102564102564,0.0,0.1794871794871795,0.8205128205128205,10.846153846153848,1.6153846153846154,37.66666666666666,1.528974358974359,82.3076923076923,69.94871794871794,5.589743589743589,21.235897435897435,14.807692307692308,598.025641025641,880.1282051282051,67.94615384615385,13172.128205128203,98.95128205128204,98.33333333333331,44.74358974358975,0.717948717948718,15.333333333333334,0.6410256410256411,789.4615384615385,0.4358974358974359,29.487179487179485,1.2820512820512822,0.0,0.0512820512820512,0.0256410256410256,0.1282051282051282,0.0,0.0256410256410256,2.5641025641025643,0.0007692307692307,0.0,0.0,73.09487179487179,0.1615384615384615,0.0376923076923076,5.21025641025641,0
